test_type,num_pairs,thread_id,result,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
inter_ccx,6,7,8.9765e+06,TX,-,-,TX,TX,TX,TX,TX,RX,-,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,0,8.53094e+06,TX,-,-,TX,TX,TX,TX,TX,RX,-,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,4,9.36208e+06,TX,TX,-,-,TX,TX,TX,TX,RX,RX,-,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,5,9.30753e+06,TX,TX,-,-,TX,TX,TX,TX,RX,RX,-,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,6,9.10367e+06,TX,TX,-,-,TX,TX,TX,TX,RX,RX,-,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,7,9.9213e+06,TX,TX,-,-,TX,TX,TX,TX,RX,RX,-,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,0,8.64131e+06,TX,TX,-,-,TX,TX,TX,TX,RX,RX,-,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,1,8.52416e+06,TX,TX,-,-,TX,TX,TX,TX,RX,RX,-,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,5,9.11582e+06,TX,TX,TX,-,-,TX,TX,TX,RX,RX,RX,-,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,6,9.45156e+06,TX,TX,TX,-,-,TX,TX,TX,RX,RX,RX,-,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,7,8.97901e+06,TX,TX,TX,-,-,TX,TX,TX,RX,RX,RX,-,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,0,8.70337e+06,TX,TX,TX,-,-,TX,TX,TX,RX,RX,RX,-,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,1,8.04467e+06,TX,TX,TX,-,-,TX,TX,TX,RX,RX,RX,-,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,2,4.36205e+06,TX,TX,TX,-,-,TX,TX,TX,RX,RX,RX,-,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,6,8.84906e+06,TX,TX,TX,TX,-,-,TX,TX,RX,RX,RX,RX,-,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,7,1.01246e+07,TX,TX,TX,TX,-,-,TX,TX,RX,RX,RX,RX,-,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,0,7.9318e+06,TX,TX,TX,TX,-,-,TX,TX,RX,RX,RX,RX,-,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,1,9.37307e+06,TX,TX,TX,TX,-,-,TX,TX,RX,RX,RX,RX,-,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,2,9.84783e+06,TX,TX,TX,TX,-,-,TX,TX,RX,RX,RX,RX,-,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,3,8.97732e+06,TX,TX,TX,TX,-,-,TX,TX,RX,RX,RX,RX,-,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,7,8.87175e+06,TX,TX,TX,TX,TX,-,-,TX,RX,RX,RX,RX,RX,-,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,0,9.63454e+06,TX,TX,TX,TX,TX,-,-,TX,RX,RX,RX,RX,RX,-,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,1,9.75447e+06,TX,TX,TX,TX,TX,-,-,TX,RX,RX,RX,RX,RX,-,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,2,8.72207e+06,TX,TX,TX,TX,TX,-,-,TX,RX,RX,RX,RX,RX,-,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,3,8.71817e+06,TX,TX,TX,TX,TX,-,-,TX,RX,RX,RX,RX,RX,-,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,6,4,8.7343e+06,TX,TX,TX,TX,TX,-,-,TX,RX,RX,RX,RX,RX,-,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,0,9.70246e+06,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,1,8.58197e+06,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,2,7.75464e+06,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,3,9.22336e+06,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,4,9.71411e+06,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,5,8.77015e+06,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,6,9.14463e+06,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,1,8.27977e+06,-,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,2,7.84223e+06,-,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,3,9.68283e+06,-,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,4,9.17254e+06,-,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,5,9.26608e+06,-,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,6,8.66741e+06,-,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,7,8.73903e+06,-,TX,TX,TX,TX,TX,TX,TX,-,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,2,9.69601e+06,TX,-,TX,TX,TX,TX,TX,TX,RX,-,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,3,8.96904e+06,TX,-,TX,TX,TX,TX,TX,TX,RX,-,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,4,8.32223e+06,TX,-,TX,TX,TX,TX,TX,TX,RX,-,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,5,9.27835e+06,TX,-,TX,TX,TX,TX,TX,TX,RX,-,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,6,8.6054e+06,TX,-,TX,TX,TX,TX,TX,TX,RX,-,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,7,8.74436e+06,TX,-,TX,TX,TX,TX,TX,TX,RX,-,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,0,8.02648e+06,TX,-,TX,TX,TX,TX,TX,TX,RX,-,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,3,8.84391e+06,TX,TX,-,TX,TX,TX,TX,TX,RX,RX,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,4,8.1912e+06,TX,TX,-,TX,TX,TX,TX,TX,RX,RX,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,5,4.07624e+06,TX,TX,-,TX,TX,TX,TX,TX,RX,RX,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,6,8.68722e+06,TX,TX,-,TX,TX,TX,TX,TX,RX,RX,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,7,8.96925e+06,TX,TX,-,TX,TX,TX,TX,TX,RX,RX,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,0,7.76382e+06,TX,TX,-,TX,TX,TX,TX,TX,RX,RX,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,1,9.21237e+06,TX,TX,-,TX,TX,TX,TX,TX,RX,RX,-,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,4,9.33363e+06,TX,TX,TX,-,TX,TX,TX,TX,RX,RX,RX,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,5,8.42378e+06,TX,TX,TX,-,TX,TX,TX,TX,RX,RX,RX,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,6,8.90361e+06,TX,TX,TX,-,TX,TX,TX,TX,RX,RX,RX,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,7,8.60093e+06,TX,TX,TX,-,TX,TX,TX,TX,RX,RX,RX,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,0,1.09505e+07,TX,TX,TX,-,TX,TX,TX,TX,RX,RX,RX,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,1,8.79053e+06,TX,TX,TX,-,TX,TX,TX,TX,RX,RX,RX,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,2,7.802e+06,TX,TX,TX,-,TX,TX,TX,TX,RX,RX,RX,-,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,5,8.99993e+06,TX,TX,TX,TX,-,TX,TX,TX,RX,RX,RX,RX,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,6,8.57546e+06,TX,TX,TX,TX,-,TX,TX,TX,RX,RX,RX,RX,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,7,9.38723e+06,TX,TX,TX,TX,-,TX,TX,TX,RX,RX,RX,RX,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,0,8.07604e+06,TX,TX,TX,TX,-,TX,TX,TX,RX,RX,RX,RX,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,1,9.73822e+06,TX,TX,TX,TX,-,TX,TX,TX,RX,RX,RX,RX,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,2,9.56355e+06,TX,TX,TX,TX,-,TX,TX,TX,RX,RX,RX,RX,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,3,8.61208e+06,TX,TX,TX,TX,-,TX,TX,TX,RX,RX,RX,RX,-,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,6,9.13921e+06,TX,TX,TX,TX,TX,-,TX,TX,RX,RX,RX,RX,RX,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,7,9.07084e+06,TX,TX,TX,TX,TX,-,TX,TX,RX,RX,RX,RX,RX,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,0,1.01891e+07,TX,TX,TX,TX,TX,-,TX,TX,RX,RX,RX,RX,RX,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,1,8.63453e+06,TX,TX,TX,TX,TX,-,TX,TX,RX,RX,RX,RX,RX,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,2,7.82659e+06,TX,TX,TX,TX,TX,-,TX,TX,RX,RX,RX,RX,RX,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,3,9.83008e+06,TX,TX,TX,TX,TX,-,TX,TX,RX,RX,RX,RX,RX,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,4,1.02347e+07,TX,TX,TX,TX,TX,-,TX,TX,RX,RX,RX,RX,RX,-,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,7,9.43958e+06,TX,TX,TX,TX,TX,TX,-,TX,RX,RX,RX,RX,RX,RX,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,0,7.9374e+06,TX,TX,TX,TX,TX,TX,-,TX,RX,RX,RX,RX,RX,RX,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,1,9.18426e+06,TX,TX,TX,TX,TX,TX,-,TX,RX,RX,RX,RX,RX,RX,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,2,1.01309e+07,TX,TX,TX,TX,TX,TX,-,TX,RX,RX,RX,RX,RX,RX,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,3,9.27649e+06,TX,TX,TX,TX,TX,TX,-,TX,RX,RX,RX,RX,RX,RX,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,4,7.94429e+06,TX,TX,TX,TX,TX,TX,-,TX,RX,RX,RX,RX,RX,RX,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,7,5,4.07697e+06,TX,TX,TX,TX,TX,TX,-,TX,RX,RX,RX,RX,RX,RX,-,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,8.39894e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,9.52645e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,2,7.67529e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,3,9.28739e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,4,8.48488e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,5,8.53664e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,6,8.51222e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,9.63174e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,9.15371e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,2,9.27008e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,3,9.44656e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,4,9.12651e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,5,8.94437e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,6,9.03564e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,8.66893e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,8.2791e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,2,8.52935e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,3,7.97897e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,4,7.94814e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,5,7.88513e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,6,8.09703e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,9.13806e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,7.84251e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,7.92866e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,3,8.88713e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,4,8.20462e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,5,9.02185e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,6,8.5553e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,9.55352e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,8.02865e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,4.18545e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,2,9.34683e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,4,8.13796e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,5,8.7191e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,6,8.78715e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,9.31813e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,8.03872e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,9.06982e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,2,1.00597e+07,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,3,8.12285e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,5,8.61928e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,6,9.18982e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,8.63883e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,4.71366e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,9.61802e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,2,8.65429e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,3,8.52959e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,4,8.59296e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,6,8.45282e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,9.55594e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,7.72016e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,9.29991e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,2,9.94733e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,3,8.79853e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,4,8.0579e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,5,8.3423e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,7,8.7727e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,0,7.64639e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
inter_ccx,8,1,7.46477e+06,TX,TX,TX,TX,TX,TX,TX,TX,RX,RX,RX,RX,RX,RX,RX,RX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
