thread_1_core,thread_2_core,period_1,period_2
28,2,0.333424,0.333425
28,3,0.333422,0.333412
28,4,0.333422,0.333423
28,5,0.333422,0.333425
28,6,0.333420,0.333425
28,7,0.333423,0.333420
28,8,0.333421,0.333424
28,9,0.333422,0.333423
28,10,0.333424,0.333424
28,11,0.333422,0.333426
28,12,0.333424,0.333424
28,13,0.333422,0.333424
28,14,0.333425,0.333426
28,15,0.333425,0.333425
28,16,0.333424,0.333424
28,17,0.333417,0.333423
28,18,0.333580,0.333583
28,19,0.333585,0.333589
28,20,0.333590,0.333590
28,21,0.333575,0.333574
28,22,0.333574,0.333577
28,23,0.333595,0.333595
28,24,0.333581,0.333583
28,25,0.333587,0.333587
28,26,0.333583,0.333583
28,27,0.333585,0.333584
28,29,0.333583,0.333583
28,30,0.333576,0.333576
28,31,0.333579,0.333578
28,32,0.333580,0.333582
28,33,0.333582,0.333586
28,34,0.333580,0.333589
28,35,0.333578,0.333578
28,36,0.333420,0.333427
28,37,0.333425,0.333425
28,38,0.333424,0.333425
28,39,0.333420,0.333424
28,40,0.333421,0.333422
28,41,0.333424,0.333426
28,42,0.333423,0.333426
28,43,0.333424,0.333426
28,44,0.333420,0.333411
28,45,0.333422,0.333426
28,46,0.333424,0.333425
28,47,0.333423,0.333425
28,48,0.333422,0.333424
28,49,0.333424,0.333420
28,50,0.333423,0.333426
28,51,0.333421,0.333424
28,52,0.333425,0.333426
28,53,0.333418,0.333422
28,54,0.333584,0.333579
28,55,0.333583,0.333580
28,56,0.333590,0.333585
28,57,0.333574,0.333572
28,58,0.333579,0.333574
28,59,0.333594,0.333589
28,60,0.333576,0.333585
28,61,0.333582,0.333578
28,62,0.333579,0.333579
28,63,0.333590,0.333585
28,64,0.334452,0.334431
28,65,0.333580,0.333579
28,66,0.333565,0.333577
28,67,0.333568,0.333579
28,68,0.333583,0.333580
28,69,0.333573,0.333587
28,70,0.333586,0.333586
28,71,0.333578,0.333578
29,0,0.333423,0.333412
29,1,0.333424,0.333410
29,2,0.333423,0.333424
29,3,0.333419,0.333423
29,4,0.333421,0.333421
29,5,0.333421,0.333424
29,6,0.333421,0.333424
29,7,0.333422,0.333418
29,8,0.333420,0.333423
29,9,0.333421,0.333420
29,10,0.333422,0.333422
29,11,0.333421,0.333419
29,12,0.333420,0.333413
29,13,0.333421,0.333419
29,14,0.333420,0.333425
29,15,0.333423,0.333424
29,16,0.333423,0.333423
29,17,0.333419,0.333422
29,18,0.333577,0.333576
29,19,0.333581,0.333581
29,20,0.333581,0.333572
29,21,0.333566,0.333564
29,22,0.333567,0.333571
29,23,0.333586,0.333581
29,24,0.333573,0.333576
29,25,0.333575,0.333575
29,26,0.333573,0.333568
29,27,0.333582,0.333572
29,28,0.333582,0.333586
29,30,0.333570,0.333570
29,31,0.333569,0.333568
29,32,0.333579,0.333575
29,33,0.333576,0.333579
29,34,0.333576,0.333581
29,35,0.333568,0.333564
29,36,0.333424,0.333425
29,37,0.333423,0.333424
29,38,0.333420,0.333424
29,39,0.333420,0.333423
29,40,0.333422,0.333423
29,41,0.333420,0.333413
29,42,0.333421,0.333424
29,43,0.333424,0.333422
29,44,0.333420,0.333423
29,45,0.333413,0.333422
29,46,0.333421,0.333422
29,47,0.333418,0.333425
29,48,0.333419,0.333421
29,49,0.333421,0.333421
29,50,0.333419,0.333425
29,51,0.333423,0.333424
29,52,0.333420,0.333413
29,53,0.333418,0.333420
29,54,0.333583,0.333583
29,55,0.333581,0.333580
29,56,0.333585,0.333580
29,57,0.333564,0.333566
29,58,0.333570,0.333569
29,59,0.333579,0.333584
29,60,0.333582,0.333579
29,61,0.333583,0.333578
29,62,0.333569,0.333568
29,63,0.333586,0.333581
29,64,0.333580,0.333580
29,65,0.334459,0.334438
29,66,0.333573,0.333569
29,67,0.333568,0.333569
29,68,0.333582,0.333577
29,69,0.333579,0.333579
29,70,0.333580,0.333582
29,71,0.333564,0.333564
30,0,0.333421,0.333413
30,1,0.333423,0.333423
30,2,0.333419,0.333423
30,3,0.333419,0.333422
30,4,0.333420,0.333421
30,5,0.333418,0.333422
30,6,0.333423,0.333424
30,7,0.333421,0.333422
30,8,0.333418,0.333405
30,9,0.333421,0.333420
30,10,0.333419,0.333420
30,11,0.333420,0.333418
30,12,0.333422,0.333421
30,13,0.333419,0.333422
30,14,0.333419,0.333420
30,15,0.333422,0.333423
30,16,0.333419,0.333422
30,17,0.333420,0.333421
30,18,0.333577,0.333577
30,19,0.333576,0.333579
30,20,0.333569,0.333575
30,21,0.333563,0.333559
30,22,0.333557,0.333557
30,23,0.333574,0.333574
30,24,0.333578,0.333573
30,25,0.333572,0.333572
30,26,0.333560,0.333559
30,27,0.333576,0.333571
30,28,0.333576,0.333576
30,29,0.333571,0.333571
30,31,0.333559,0.333558
30,32,0.333569,0.333568
30,33,0.333575,0.333571
30,34,0.333571,0.333567
30,35,0.333565,0.333565
30,36,0.333411,0.333422
30,37,0.333412,0.333412
30,38,0.333414,0.333422
30,39,0.333421,0.333422
30,40,0.333416,0.333422
30,41,0.333417,0.333422
30,42,0.333425,0.333420
30,43,0.333421,0.333423
30,44,0.333420,0.333420
30,45,0.333422,0.333420
30,46,0.333417,0.333422
30,47,0.333422,0.333422
30,48,0.333420,0.333399
30,49,0.333417,0.333421
30,50,0.333421,0.333423
30,51,0.333421,0.333422
30,52,0.333418,0.333410
30,53,0.333421,0.333421
30,54,0.333573,0.333573
30,55,0.333575,0.333571
30,56,0.333576,0.333576
30,57,0.333557,0.333555
30,58,0.333558,0.333558
30,59,0.333579,0.333575
30,60,0.333571,0.333574
30,61,0.333565,0.333566
30,62,0.333564,0.333556
30,63,0.333567,0.333568
30,64,0.333578,0.333573
30,65,0.333562,0.333568
30,66,0.334457,0.334434
30,67,0.333559,0.333565
30,68,0.333567,0.333573
30,69,0.333572,0.333566
30,70,0.333569,0.333569
30,71,0.333557,0.333557
31,0,0.333423,0.333415
31,1,0.333421,0.333422
31,2,0.333422,0.333423
31,3,0.333420,0.333424
31,4,0.333418,0.333426
31,5,0.333416,0.333416
31,6,0.333415,0.333418
31,7,0.333416,0.333417
31,8,0.333418,0.333407
31,9,0.333415,0.333416
31,10,0.333416,0.333416
31,11,0.333418,0.333415
31,12,0.333417,0.333419
31,13,0.333421,0.333423
31,14,0.333424,0.333426
31,15,0.333416,0.333425
31,16,0.333423,0.333424
31,17,0.333417,0.333422
31,18,0.333570,0.333576
31,19,0.333578,0.333573
31,20,0.333581,0.333577
31,21,0.333561,0.333557
31,22,0.333561,0.333559
31,23,0.333584,0.333584
31,24,0.333575,0.333571
31,25,0.333568,0.333566
31,26,0.333561,0.333561
31,27,0.333581,0.333576
31,28,0.333579,0.333572
31,29,0.333566,0.333571
31,30,0.333565,0.333565
31,32,0.333573,0.333563
31,33,0.333571,0.333574
31,34,0.333575,0.333575
31,35,0.333559,0.333558
31,36,0.333425,0.333426
31,37,0.333425,0.333425
31,38,0.333424,0.333425
31,39,0.333422,0.333424
31,40,0.333420,0.333423
31,41,0.333424,0.333426
31,42,0.333426,0.333422
31,43,0.333422,0.333423
31,44,0.333421,0.333424
31,45,0.333421,0.333425
31,46,0.333424,0.333425
31,47,0.333423,0.333426
31,48,0.333421,0.333424
31,49,0.333420,0.333424
31,50,0.333421,0.333426
31,51,0.333423,0.333426
31,52,0.333424,0.333402
31,53,0.333422,0.333413
31,54,0.333575,0.333577
31,55,0.333576,0.333575
31,56,0.333578,0.333573
31,57,0.333559,0.333559
31,58,0.333564,0.333555
31,59,0.333580,0.333574
31,60,0.333574,0.333578
31,61,0.333573,0.333563
31,62,0.333566,0.333566
31,63,0.333575,0.333578
31,64,0.333582,0.333582
31,65,0.333565,0.333570
31,66,0.333562,0.333562
31,67,0.334461,0.334461
31,68,0.333572,0.333573
31,69,0.333574,0.333574
31,70,0.333575,0.333575
31,71,0.333554,0.333562
32,0,0.333429,0.333410
32,1,0.333426,0.333428
32,2,0.333426,0.333427
32,3,0.333426,0.333426
32,4,0.333424,0.333425
32,5,0.333424,0.333428
32,6,0.333421,0.333427
32,7,0.333425,0.333422
32,8,0.333422,0.333425
32,9,0.333424,0.333425
32,10,0.333426,0.333426
32,11,0.333421,0.333423
32,12,0.333421,0.333408
32,13,0.333425,0.333425
32,14,0.333425,0.333426
32,15,0.333424,0.333428
32,16,0.333425,0.333425
32,17,0.333423,0.333425
32,18,0.333577,0.333577
32,19,0.333580,0.333583
32,20,0.333586,0.333586
32,21,0.333568,0.333572
32,22,0.333575,0.333575
32,23,0.333586,0.333586
32,24,0.333579,0.333582
32,25,0.333582,0.333582
32,26,0.333573,0.333577
32,27,0.333583,0.333583
32,28,0.333587,0.333586
32,29,0.333579,0.333579
32,30,0.333571,0.333573
32,31,0.333573,0.333558
32,33,0.333587,0.333587
32,34,0.333578,0.333581
32,35,0.333568,0.333572
32,36,0.333428,0.333429
32,37,0.333426,0.333427
32,38,0.333426,0.333415
32,39,0.333423,0.333426
32,40,0.333422,0.333424
32,41,0.333426,0.333428
32,42,0.333424,0.333412
32,43,0.333424,0.333426
32,44,0.333425,0.333425
32,45,0.333427,0.333428
32,46,0.333425,0.333427
32,47,0.333426,0.333427
32,48,0.333425,0.333424
32,49,0.333424,0.333425
32,50,0.333425,0.333428
32,51,0.333423,0.333426
32,52,0.333425,0.333426
32,53,0.333418,0.333409
32,54,0.333577,0.333580
32,55,0.333573,0.333579
32,56,0.333586,0.333586
32,57,0.333569,0.333572
32,58,0.333570,0.333569
32,59,0.333588,0.333583
32,60,0.333580,0.333582
32,61,0.333576,0.333577
32,62,0.333568,0.333570
32,63,0.333582,0.333578
32,64,0.333582,0.333580
32,65,0.333576,0.333578
32,66,0.333557,0.333569
32,67,0.333575,0.333575
32,68,0.334464,0.334444
32,69,0.333561,0.333582
32,70,0.333581,0.333581
32,71,0.333572,0.333546
33,0,0.333427,0.333418
33,1,0.333424,0.333425
33,2,0.333423,0.333426
33,3,0.333416,0.333421
33,4,0.333417,0.333420
33,5,0.333419,0.333420
33,6,0.333417,0.333420
33,7,0.333417,0.333421
33,8,0.333417,0.333420
33,9,0.333416,0.333406
33,10,0.333421,0.333422
33,11,0.333417,0.333416
33,12,0.333418,0.333416
33,13,0.333419,0.333421
33,14,0.333419,0.333418
33,15,0.333420,0.333418
33,16,0.333420,0.333418
33,17,0.333421,0.333408
33,18,0.333577,0.333580
33,19,0.333584,0.333576
33,20,0.333579,0.333578
33,21,0.333572,0.333567
33,22,0.333576,0.333572
33,23,0.333585,0.333583
33,24,0.333578,0.333574
33,25,0.333575,0.333574
33,26,0.333577,0.333577
33,27,0.333582,0.333580
33,28,0.333577,0.333586
33,29,0.333578,0.333578
33,30,0.333570,0.333565
33,31,0.333570,0.333568
33,32,0.333584,0.333585
33,34,0.333575,0.333576
33,35,0.333571,0.333567
33,36,0.333419,0.333419
33,37,0.333421,0.333422
33,38,0.333421,0.333424
33,39,0.333419,0.333422
33,40,0.333424,0.333424
33,41,0.333420,0.333423
33,42,0.333422,0.333414
33,43,0.333420,0.333422
33,44,0.333424,0.333425
33,45,0.333422,0.333422
33,46,0.333422,0.333422
33,47,0.333418,0.333422
33,48,0.333421,0.333423
33,49,0.333420,0.333424
33,50,0.333423,0.333423
33,51,0.333421,0.333425
33,52,0.333419,0.333422
33,53,0.333416,0.333421
33,54,0.333579,0.333571
33,55,0.333580,0.333579
33,56,0.333581,0.333570
33,57,0.333562,0.333573
33,58,0.333576,0.333571
33,59,0.333579,0.333574
33,60,0.333563,0.333579
33,61,0.333579,0.333575
33,62,0.333574,0.333574
33,63,0.333571,0.333575
33,64,0.333568,0.333577
33,65,0.333575,0.333583
33,66,0.333570,0.333571
33,67,0.333576,0.333576
33,68,0.333576,0.333574
33,69,0.334466,0.334465
33,70,0.333574,0.333579
33,71,0.333580,0.333567
34,0,0.333421,0.333411
34,1,0.333421,0.333423
34,2,0.333421,0.333414
34,3,0.333419,0.333422
34,4,0.333422,0.333422
34,5,0.333420,0.333423
34,6,0.333421,0.333410
34,7,0.333418,0.333417
34,8,0.333423,0.333424
34,9,0.333421,0.333419
34,10,0.333420,0.333419
34,11,0.333419,0.333422
34,12,0.333422,0.333423
34,13,0.333419,0.333423
34,14,0.333420,0.333422
34,15,0.333423,0.333425
34,16,0.333419,0.333422
34,17,0.333419,0.333421
34,18,0.333583,0.333579
34,19,0.333579,0.333583
34,20,0.333575,0.333579
34,21,0.333577,0.333572
34,22,0.333573,0.333571
34,23,0.333575,0.333575
34,24,0.333582,0.333586
34,25,0.333584,0.333574
34,26,0.333573,0.333571
34,27,0.333580,0.333575
34,28,0.333577,0.333576
34,29,0.333582,0.333578
34,30,0.333578,0.333573
34,31,0.333577,0.333581
34,32,0.333579,0.333574
34,33,0.333579,0.333584
34,35,0.333575,0.333570
34,36,0.333423,0.333423
34,37,0.333422,0.333423
34,38,0.333419,0.333423
34,39,0.333420,0.333423
34,40,0.333421,0.333424
34,41,0.333416,0.333423
34,42,0.333420,0.333420
34,43,0.333419,0.333423
34,44,0.333417,0.333423
34,45,0.333427,0.333411
34,46,0.333420,0.333423
34,47,0.333419,0.333421
34,48,0.333422,0.333423
34,49,0.333418,0.333422
34,50,0.333420,0.333423
34,51,0.333424,0.333425
34,52,0.333421,0.333422
34,53,0.333419,0.333421
34,54,0.333579,0.333579
34,55,0.333577,0.333581
34,56,0.333581,0.333577
34,57,0.333575,0.333575
34,58,0.333571,0.333571
34,59,0.333583,0.333578
34,60,0.333574,0.333583
34,61,0.333584,0.333584
34,62,0.333574,0.333574
34,63,0.333583,0.333578
34,64,0.333575,0.333573
34,65,0.333580,0.333581
34,66,0.333578,0.333573
34,67,0.333578,0.333578
34,68,0.333569,0.333577
34,69,0.333580,0.333580
34,70,0.334431,0.334458
34,71,0.333575,0.333571
35,0,0.333423,0.333409
35,1,0.333419,0.333423
35,2,0.333420,0.333410
35,3,0.333421,0.333423
35,4,0.333421,0.333424
35,5,0.333422,0.333421
35,6,0.333424,0.333425
35,7,0.333416,0.333421
35,8,0.333421,0.333423
35,9,0.333422,0.333421
35,10,0.333423,0.333422
35,11,0.333420,0.333419
35,12,0.333421,0.333424
35,13,0.333421,0.333413
35,14,0.333422,0.333425
35,15,0.333422,0.333424
35,16,0.333419,0.333421
35,17,0.333423,0.333412
35,18,0.333570,0.333573
35,19,0.333579,0.333572
35,20,0.333577,0.333572
35,21,0.333564,0.333565
35,22,0.333567,0.333559
35,23,0.333577,0.333577
35,24,0.333576,0.333574
35,25,0.333574,0.333574
35,26,0.333570,0.333570
35,27,0.333569,0.333567
35,28,0.333570,0.333570
35,29,0.333574,0.333574
35,30,0.333566,0.333564
35,31,0.333562,0.333562
35,32,0.333573,0.333568
35,33,0.333575,0.333571
35,34,0.333570,0.333574
35,36,0.333423,0.333424
35,37,0.333422,0.333423
35,38,0.333423,0.333423
35,39,0.333422,0.333422
35,40,0.333420,0.333424
35,41,0.333420,0.333424
35,42,0.333420,0.333409
35,43,0.333420,0.333421
35,44,0.333421,0.333423
35,45,0.333420,0.333410
35,46,0.333422,0.333423
35,47,0.333422,0.333421
35,48,0.333420,0.333423
35,49,0.333421,0.333423
35,50,0.333423,0.333424
35,51,0.333421,0.333424
35,52,0.333421,0.333423
35,53,0.333420,0.333415
35,54,0.333567,0.333573
35,55,0.333576,0.333576
35,56,0.333570,0.333569
35,57,0.333560,0.333569
35,58,0.333567,0.333563
35,59,0.333574,0.333572
35,60,0.333568,0.333579
35,61,0.333574,0.333570
35,62,0.333567,0.333563
35,63,0.333568,0.333570
35,64,0.333572,0.333570
35,65,0.333575,0.333570
35,66,0.333549,0.333564
35,67,0.333564,0.333567
35,68,0.333568,0.333569
35,69,0.333573,0.333574
35,70,0.333571,0.333574
35,71,0.334454,0.334452
36,0,0.334469,0.334350
36,1,0.333582,0.333582
36,2,0.333576,0.333580
36,3,0.333574,0.333573
36,4,0.333567,0.333567
36,5,0.333580,0.333584
36,6,0.333550,0.333576
36,7,0.333578,0.333562
36,8,0.333572,0.333576
36,9,0.333581,0.333581
36,10,0.333579,0.333581
36,11,0.333576,0.333575
36,12,0.333571,0.333574
36,13,0.333571,0.333571
36,14,0.333580,0.333580
36,15,0.333577,0.333577
36,16,0.333575,0.333574
36,17,0.333570,0.333567
36,18,0.333406,0.333407
36,19,0.333405,0.333405
36,20,0.333405,0.333405
36,21,0.333398,0.333407
36,22,0.333393,0.333405
36,23,0.333401,0.333404
36,24,0.333401,0.333405
36,25,0.333406,0.333407
36,26,0.333402,0.333407
36,27,0.333401,0.333407
36,28,0.333399,0.333411
36,29,0.333413,0.333412
36,30,0.333403,0.333415
36,31,0.333411,0.333415
36,32,0.333399,0.333414
36,33,0.333404,0.333414
36,34,0.333412,0.333414
36,35,0.333413,0.333414
36,37,0.333585,0.333584
36,38,0.333582,0.333586
36,39,0.333568,0.333569
36,40,0.333574,0.333573
36,41,0.333579,0.333583
36,42,0.333573,0.333563
36,43,0.333579,0.333578
36,44,0.333546,0.333577
36,45,0.333579,0.333582
36,46,0.333583,0.333583
36,47,0.333559,0.333575
36,48,0.333568,0.333578
36,49,0.333576,0.333576
36,50,0.333561,0.333582
36,51,0.333583,0.333583
36,52,0.333580,0.333568
36,53,0.333557,0.333556
36,54,0.333415,0.333416
36,55,0.333415,0.333421
36,56,0.333414,0.333420
36,57,0.333409,0.333420
36,58,0.333417,0.333419
36,59,0.333418,0.333419
36,60,0.333408,0.333420
36,61,0.333418,0.333420
36,62,0.333419,0.333420
36,63,0.333419,0.333421
36,64,0.333411,0.333419
36,65,0.333418,0.333420
36,66,0.333418,0.333420
36,67,0.333418,0.333419
36,68,0.333419,0.333420
36,69,0.333418,0.333420
36,70,0.333408,0.333421
36,71,0.333419,0.333420
37,0,0.333568,0.333546
37,1,0.334468,0.334468
37,2,0.333581,0.333581
37,3,0.333576,0.333576
37,4,0.333570,0.333574
37,5,0.333568,0.333572
37,6,0.333551,0.333580
37,7,0.333571,0.333548
37,8,0.333572,0.333577
37,9,0.333569,0.333564
37,10,0.333575,0.333574
37,11,0.333574,0.333574
37,12,0.333575,0.333579
37,13,0.333571,0.333574
37,14,0.333572,0.333572
37,15,0.333577,0.333580
37,16,0.333575,0.333574
37,17,0.333574,0.333575
37,18,0.333419,0.333419
37,19,0.333419,0.333418
37,20,0.333419,0.333420
37,21,0.333418,0.333418
37,22,0.333419,0.333420
37,23,0.333402,0.333420
37,24,0.333419,0.333419
37,25,0.333418,0.333419
37,26,0.333419,0.333419
37,27,0.333417,0.333420
37,28,0.333419,0.333419
37,29,0.333418,0.333419
37,30,0.333412,0.333416
37,31,0.333417,0.333417
37,32,0.333418,0.333417
37,33,0.333408,0.333419
37,34,0.333419,0.333420
37,35,0.333418,0.333418
37,36,0.333571,0.333571
37,38,0.333579,0.333579
37,39,0.333565,0.333574
37,40,0.333544,0.333546
37,41,0.333566,0.333568
37,42,0.333573,0.333578
37,43,0.333577,0.333576
37,44,0.333574,0.333578
37,45,0.333534,0.333564
37,46,0.333574,0.333574
37,47,0.333572,0.333575
37,48,0.333574,0.333559
37,49,0.333579,0.333575
37,50,0.333573,0.333573
37,51,0.333577,0.333581
37,52,0.333579,0.333579
37,53,0.333569,0.333571
37,54,0.333417,0.333418
37,55,0.333418,0.333418
37,56,0.333418,0.333416
37,57,0.333418,0.333419
37,58,0.333407,0.333416
37,59,0.333417,0.333419
37,60,0.333420,0.333420
37,61,0.333412,0.333420
37,62,0.333414,0.333418
37,63,0.333414,0.333419
37,64,0.333418,0.333420
37,65,0.333412,0.333419
37,66,0.333419,0.333418
37,67,0.333412,0.333419
37,68,0.333416,0.333419
37,69,0.333419,0.333424
37,70,0.333418,0.333419
37,71,0.333418,0.333419
38,0,0.333574,0.333578
38,1,0.333552,0.333581
38,2,0.334440,0.334462
38,3,0.333575,0.333579
38,4,0.333582,0.333582
38,5,0.333581,0.333581
38,6,0.333583,0.333582
38,7,0.333587,0.333587
38,8,0.333580,0.333584
38,9,0.333580,0.333579
38,10,0.333584,0.333584
38,11,0.333578,0.333555
38,12,0.333583,0.333583
38,13,0.333583,0.333583
38,14,0.333584,0.333584
38,15,0.333585,0.333581
38,16,0.333585,0.333585
38,17,0.333582,0.333585
38,18,0.333418,0.333419
38,19,0.333417,0.333416
38,20,0.333412,0.333419
38,21,0.333418,0.333418
38,22,0.333406,0.333416
38,23,0.333418,0.333418
38,24,0.333418,0.333420
38,25,0.333417,0.333418
38,26,0.333414,0.333418
38,27,0.333413,0.333416
38,28,0.333418,0.333419
38,29,0.333418,0.333418
38,30,0.333417,0.333419
38,31,0.333417,0.333417
38,32,0.333418,0.333416
38,33,0.333412,0.333417
38,34,0.333418,0.333418
38,35,0.333415,0.333415
38,36,0.333575,0.333580
38,37,0.333583,0.333583
38,39,0.333578,0.333578
38,40,0.333578,0.333577
38,41,0.333582,0.333582
38,42,0.333588,0.333588
38,43,0.333583,0.333587
38,44,0.333586,0.333587
38,45,0.333577,0.333581
38,46,0.333585,0.333585
38,47,0.333584,0.333584
38,48,0.333579,0.333583
38,49,0.333533,0.333585
38,50,0.333580,0.333584
38,51,0.333553,0.333585
38,52,0.333588,0.333587
38,53,0.333555,0.333581
38,54,0.333398,0.333416
38,55,0.333414,0.333419
38,56,0.333418,0.333420
38,57,0.333417,0.333417
38,58,0.333412,0.333416
38,59,0.333418,0.333421
38,60,0.333418,0.333419
38,61,0.333419,0.333419
38,62,0.333417,0.333418
38,63,0.333418,0.333418
38,64,0.333396,0.333420
38,65,0.333414,0.333417
38,66,0.333418,0.333419
38,67,0.333417,0.333419
38,68,0.333417,0.333418
38,69,0.333419,0.333418
38,70,0.333417,0.333419
38,71,0.333409,0.333418
39,0,0.333571,0.333547
39,1,0.333575,0.333579
39,2,0.333578,0.333578
39,3,0.334470,0.334469
39,4,0.333571,0.333573
39,5,0.333568,0.333571
39,6,0.333577,0.333577
39,7,0.333573,0.333577
39,8,0.333573,0.333578
39,9,0.333573,0.333569
39,10,0.333569,0.333572
39,11,0.333570,0.333574
39,12,0.333578,0.333578
39,13,0.333576,0.333571
39,14,0.333574,0.333574
39,15,0.333576,0.333576
39,16,0.333546,0.333577
39,17,0.333575,0.333572
39,18,0.333417,0.333417
39,19,0.333417,0.333418
39,20,0.333418,0.333417
39,21,0.333417,0.333418
39,22,0.333418,0.333417
39,23,0.333417,0.333418
39,24,0.333418,0.333418
39,25,0.333417,0.333418
39,26,0.333418,0.333417
39,27,0.333405,0.333417
39,28,0.333417,0.333417
39,29,0.333417,0.333417
39,30,0.333415,0.333417
39,31,0.333416,0.333416
39,32,0.333413,0.333419
39,33,0.333418,0.333414
39,34,0.333407,0.333417
39,35,0.333418,0.333418
39,36,0.333567,0.333565
39,37,0.333545,0.333576
39,38,0.333553,0.333571
39,40,0.333576,0.333576
39,41,0.333571,0.333569
39,42,0.333525,0.333578
39,43,0.333572,0.333577
39,44,0.333576,0.333576
39,45,0.333572,0.333575
39,46,0.333573,0.333578
39,47,0.333578,0.333574
39,48,0.333575,0.333574
39,49,0.333573,0.333576
39,50,0.333576,0.333576
39,51,0.333572,0.333573
39,52,0.333581,0.333581
39,53,0.333570,0.333569
39,54,0.333404,0.333418
39,55,0.333417,0.333416
39,56,0.333418,0.333418
39,57,0.333416,0.333416
39,58,0.333416,0.333418
39,59,0.333408,0.333417
39,60,0.333412,0.333419
39,61,0.333414,0.333418
39,62,0.333417,0.333418
39,63,0.333417,0.333418
39,64,0.333417,0.333418
39,65,0.333417,0.333417
39,66,0.333417,0.333417
39,67,0.333411,0.333417
39,68,0.333421,0.333417
39,69,0.333406,0.333420
39,70,0.333417,0.333418
39,71,0.333417,0.333416
40,0,0.333572,0.333548
40,1,0.333576,0.333579
40,2,0.333579,0.333579
40,3,0.333572,0.333572
40,4,0.334447,0.334457
40,5,0.333573,0.333577
40,6,0.333580,0.333580
40,7,0.333572,0.333577
40,8,0.333577,0.333577
40,9,0.333570,0.333567
40,10,0.333574,0.333579
40,11,0.333572,0.333574
40,12,0.333537,0.333577
40,13,0.333571,0.333575
40,14,0.333579,0.333576
40,15,0.333577,0.333581
40,16,0.333578,0.333578
40,17,0.333570,0.333573
40,18,0.333416,0.333416
40,19,0.333412,0.333419
40,20,0.333404,0.333417
40,21,0.333409,0.333416
40,22,0.333417,0.333417
40,23,0.333417,0.333417
40,24,0.333418,0.333418
40,25,0.333416,0.333417
40,26,0.333405,0.333418
40,27,0.333418,0.333419
40,28,0.333416,0.333418
40,29,0.333416,0.333417
40,30,0.333416,0.333418
40,31,0.333415,0.333416
40,32,0.333397,0.333418
40,33,0.333408,0.333419
40,34,0.333417,0.333418
40,35,0.333417,0.333419
40,36,0.333573,0.333573
40,37,0.333576,0.333576
40,38,0.333576,0.333579
40,39,0.333569,0.333573
40,41,0.333577,0.333574
40,42,0.333574,0.333577
40,43,0.333575,0.333580
40,44,0.333573,0.333573
40,45,0.333577,0.333576
40,46,0.333548,0.333541
40,47,0.333577,0.333578
40,48,0.333545,0.333574
40,49,0.333549,0.333574
40,50,0.333571,0.333575
40,51,0.333574,0.333578
40,52,0.333579,0.333579
40,53,0.333572,0.333568
40,54,0.333409,0.333418
40,55,0.333418,0.333418
40,56,0.333417,0.333419
40,57,0.333404,0.333417
40,58,0.333417,0.333418
40,59,0.333418,0.333421
40,60,0.333417,0.333418
40,61,0.333416,0.333417
40,62,0.333418,0.333420
40,63,0.333411,0.333418
40,64,0.333413,0.333419
40,65,0.333416,0.333417
40,66,0.333417,0.333419
40,67,0.333405,0.333417
40,68,0.333416,0.333417
40,69,0.333417,0.333419
40,70,0.333409,0.333414
40,71,0.333406,0.333416
41,0,0.333567,0.333535
41,1,0.333570,0.333573
41,2,0.333580,0.333580
41,3,0.333573,0.333571
41,4,0.333572,0.333577
41,5,0.334442,0.334470
41,6,0.333576,0.333576
41,7,0.333543,0.333578
41,8,0.333575,0.333578
41,9,0.333569,0.333563
41,10,0.333575,0.333569
41,11,0.333570,0.333575
41,12,0.333576,0.333577
41,13,0.333575,0.333575
41,14,0.333569,0.333572
41,15,0.333576,0.333575
41,16,0.333580,0.333580
41,17,0.333569,0.333572
41,18,0.333418,0.333417
41,19,0.333417,0.333416
41,20,0.333406,0.333419
41,21,0.333418,0.333419
41,22,0.333410,0.333419
41,23,0.333418,0.333419
41,24,0.333418,0.333419
41,25,0.333418,0.333419
41,26,0.333419,0.333419
41,27,0.333418,0.333417
41,28,0.333417,0.333417
41,29,0.333413,0.333418
41,30,0.333419,0.333418
41,31,0.333407,0.333419
41,32,0.333419,0.333420
41,33,0.333420,0.333419
41,34,0.333418,0.333419
41,35,0.333414,0.333418
41,36,0.333556,0.333566
41,37,0.333570,0.333573
41,38,0.333576,0.333577
41,39,0.333571,0.333571
41,40,0.333571,0.333574
41,42,0.333571,0.333566
41,43,0.333579,0.333580
41,44,0.333577,0.333577
41,45,0.333566,0.333569
41,46,0.333573,0.333570
41,47,0.333571,0.333576
41,48,0.333577,0.333577
41,49,0.333572,0.333575
41,50,0.333545,0.333573
41,51,0.333577,0.333577
41,52,0.333579,0.333579
41,53,0.333571,0.333571
41,54,0.333413,0.333420
41,55,0.333414,0.333419
41,56,0.333418,0.333419
41,57,0.333418,0.333417
41,58,0.333417,0.333416
41,59,0.333419,0.333420
41,60,0.333414,0.333419
41,61,0.333415,0.333418
41,62,0.333419,0.333419
41,63,0.333418,0.333419
41,64,0.333420,0.333420
41,65,0.333419,0.333419
41,66,0.333399,0.333421
41,67,0.333413,0.333419
41,68,0.333420,0.333420
41,69,0.333416,0.333420
41,70,0.333420,0.333420
41,71,0.333416,0.333418
42,0,0.333576,0.333565
42,1,0.333567,0.333579
42,2,0.333584,0.333587
42,3,0.333516,0.333574
42,4,0.333565,0.333572
42,5,0.333570,0.333573
