thread_1_core,thread_2_core,period_1,period_2
42,17,0.263324,0.263298
42,18,0.264049,0.264060
42,19,0.263316,0.263318
42,20,0.263326,0.263326
42,21,0.263321,0.263321
42,22,0.263320,0.263322
42,23,0.263313,0.263313
42,24,0.263208,0.263208
42,25,0.263202,0.263209
42,26,0.263213,0.263207
42,27,0.263210,0.263210
42,28,0.263205,0.263212
42,29,0.263209,0.263210
42,30,0.263208,0.263209
42,31,0.263208,0.263211
42,32,0.263209,0.263211
42,33,0.263209,0.263209
42,34,0.263210,0.263211
42,35,0.263202,0.263209
42,36,0.263320,0.263310
42,37,0.263317,0.263321
42,38,0.263319,0.263319
42,39,0.263323,0.263323
42,40,0.263319,0.263322
42,41,0.263319,0.263323
42,43,0.263322,0.263317
42,44,0.263326,0.263326
42,45,0.263320,0.263322
42,46,0.263323,0.263323
42,47,0.263318,0.263315
43,0,0.263203,0.263201
43,1,0.263208,0.263210
43,2,0.263198,0.263210
43,3,0.263207,0.263208
43,4,0.263205,0.263210
43,5,0.263208,0.263209
43,6,0.263198,0.263209
43,7,0.263208,0.263210
43,8,0.263205,0.263209
43,9,0.263205,0.263209
43,10,0.263204,0.263208
43,11,0.263208,0.263210
43,12,0.263307,0.263303
43,13,0.263315,0.263319
43,14,0.263317,0.263322
43,15,0.263294,0.263292
43,16,0.263309,0.263308
43,17,0.263309,0.263314
43,18,0.263316,0.263316
43,19,0.264062,0.264062
43,20,0.263303,0.263310
43,21,0.263323,0.263323
43,22,0.263317,0.263317
43,23,0.263311,0.263319
43,24,0.263197,0.263208
43,25,0.263205,0.263210
43,26,0.263209,0.263211
43,27,0.263208,0.263208
43,28,0.263194,0.263211
43,29,0.263206,0.263210
43,30,0.263208,0.263209
43,31,0.263209,0.263210
43,32,0.263207,0.263210
43,33,0.263209,0.263210
43,34,0.263207,0.263210
43,35,0.263202,0.263210
43,36,0.263311,0.263316
43,37,0.263317,0.263315
43,38,0.263321,0.263321
43,39,0.263309,0.263317
43,40,0.263313,0.263317
43,41,0.263303,0.263308
43,42,0.263318,0.263318
43,44,0.263308,0.263300
43,45,0.263314,0.263306
43,46,0.263315,0.263313
43,47,0.263309,0.263314
44,0,0.263209,0.263205
44,1,0.263204,0.263212
44,2,0.263209,0.263210
44,3,0.263210,0.263209
44,4,0.263209,0.263210
44,5,0.263203,0.263210
44,6,0.263207,0.263210
44,7,0.263208,0.263210
44,8,0.263209,0.263210
44,9,0.263203,0.263210
44,10,0.263210,0.263210
44,11,0.263209,0.263210
44,12,0.263314,0.263303
44,13,0.263318,0.263280
44,14,0.263315,0.263315
44,15,0.263313,0.263315
44,16,0.263311,0.263311
44,17,0.263315,0.263319
44,18,0.263311,0.263315
44,19,0.263313,0.263313
44,20,0.264062,0.264063
44,21,0.263314,0.263316
44,22,0.263317,0.263320
44,23,0.263289,0.263284
44,24,0.263209,0.263209
44,25,0.263209,0.263209
44,26,0.263205,0.263209
44,27,0.263202,0.263209
44,28,0.263209,0.263210
44,29,0.263209,0.263209
44,30,0.263209,0.263209
44,31,0.263209,0.263209
44,32,0.263208,0.263208
44,33,0.263209,0.263208
44,34,0.263200,0.263209
44,35,0.263210,0.263209
44,36,0.263313,0.263317
44,37,0.263318,0.263318
44,38,0.263313,0.263315
44,39,0.263309,0.263313
44,40,0.263313,0.263288
44,41,0.263318,0.263315
44,42,0.263317,0.263319
44,43,0.263311,0.263314
44,45,0.263317,0.263317
44,46,0.263313,0.263320
44,47,0.263310,0.263310
45,0,0.263209,0.263205
45,1,0.263209,0.263210
45,2,0.263207,0.263207
45,3,0.263209,0.263210
45,4,0.263201,0.263209
45,5,0.263209,0.263209
45,6,0.263209,0.263209
45,7,0.263209,0.263209
45,8,0.263198,0.263208
45,9,0.263208,0.263209
45,10,0.263208,0.263209
45,11,0.263208,0.263208
45,12,0.263318,0.263308
45,13,0.263319,0.263324
45,14,0.263318,0.263318
45,15,0.263310,0.263312
45,16,0.263318,0.263322
45,17,0.263324,0.263324
45,18,0.263319,0.263319
45,19,0.263291,0.263322
45,20,0.263321,0.263324
45,21,0.264062,0.264046
45,22,0.263325,0.263325
45,23,0.263310,0.263313
45,24,0.263209,0.263210
45,25,0.263209,0.263210
45,26,0.263197,0.263209
45,27,0.263210,0.263209
45,28,0.263211,0.263211
45,29,0.263202,0.263209
45,30,0.263209,0.263211
45,31,0.263209,0.263210
45,32,0.263209,0.263210
45,33,0.263207,0.263210
45,34,0.263207,0.263209
45,35,0.263211,0.263210
45,36,0.263319,0.263321
45,37,0.263322,0.263322
45,38,0.263319,0.263316
45,39,0.263315,0.263317
45,40,0.263320,0.263324
45,41,0.263326,0.263326
45,42,0.263324,0.263324
45,43,0.263316,0.263313
45,44,0.263319,0.263316
45,46,0.263326,0.263326
45,47,0.263315,0.263319
46,0,0.263203,0.263207
46,1,0.263208,0.263211
46,2,0.263206,0.263210
46,3,0.263210,0.263210
46,4,0.263203,0.263208
46,5,0.263210,0.263210
46,6,0.263209,0.263208
46,7,0.263202,0.263211
46,8,0.263209,0.263210
46,9,0.263209,0.263210
46,10,0.263209,0.263210
46,11,0.263211,0.263210
46,12,0.263315,0.263306
46,13,0.263313,0.263317
46,14,0.263313,0.263313
46,15,0.263309,0.263311
46,16,0.263314,0.263317
46,17,0.263309,0.263319
46,18,0.263288,0.263315
46,19,0.263302,0.263312
46,20,0.263314,0.263315
46,21,0.263315,0.263315
46,22,0.264062,0.264062
46,23,0.263309,0.263312
46,24,0.263210,0.263211
46,25,0.263200,0.263210
46,26,0.263209,0.263210
46,27,0.263210,0.263211
46,28,0.263210,0.263211
46,29,0.263201,0.263210
46,30,0.263209,0.263210
46,31,0.263209,0.263210
46,32,0.263209,0.263210
46,33,0.263209,0.263210
46,34,0.263208,0.263210
46,35,0.263210,0.263210
46,36,0.263311,0.263314
46,37,0.263279,0.263301
46,38,0.263311,0.263309
46,39,0.263316,0.263318
46,40,0.263318,0.263318
46,41,0.263319,0.263317
46,42,0.263311,0.263314
46,43,0.263306,0.263310
46,44,0.263316,0.263310
46,45,0.263314,0.263314
46,47,0.263309,0.263311
47,0,0.263209,0.263208
47,1,0.263210,0.263211
47,2,0.263207,0.263208
47,3,0.263200,0.263210
47,4,0.263206,0.263210
47,5,0.263210,0.263210
47,6,0.263209,0.263210
47,7,0.263202,0.263207
47,8,0.263209,0.263209
47,9,0.263204,0.263208
47,10,0.263209,0.263209
47,11,0.263209,0.263209
47,12,0.263322,0.263316
47,13,0.263321,0.263317
47,14,0.263316,0.263318
47,15,0.263313,0.263317
47,16,0.263324,0.263324
47,17,0.263296,0.263269
47,18,0.263316,0.263318
47,19,0.263318,0.263319
47,20,0.263322,0.263322
47,21,0.263316,0.263319
47,22,0.263322,0.263326
47,23,0.264062,0.264061
47,24,0.263210,0.263210
47,25,0.263209,0.263209
47,26,0.263208,0.263208
47,27,0.263210,0.263211
47,28,0.263199,0.263210
47,29,0.263206,0.263208
47,30,0.263207,0.263209
47,31,0.263208,0.263210
47,32,0.263201,0.263209
47,33,0.263207,0.263207
47,34,0.263208,0.263209
47,35,0.263209,0.263210
47,36,0.263316,0.263309
47,37,0.263318,0.263322
47,38,0.263320,0.263320
47,39,0.263319,0.263319
47,40,0.263322,0.263322
47,41,0.263322,0.263325
47,42,0.263314,0.263318
47,43,0.263319,0.263314
47,44,0.263320,0.263320
47,45,0.263313,0.263315
47,46,0.263324,0.263324
